POL,POD,Place of Delivery,Curr,D20,D40,Note,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
660197,656034,656034,USD,2090,2600,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,90,100,2000,2500,HUANGPU,660197,HUANGPU
660197,656290,656290,USD,2090,2600,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,90,100,2000,2500,HUANGPU,660197,HUANGPU
660197,656034,656775,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",90,100,2600,3250,HUANGPU,660197,HUANGPU
660197,649220,660245,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,656034,656284,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",90,100,2600,3250,HUANGPU,660197,HUANGPU
660197,656034,660242,USD,2890,3600,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",90,100,2800,3500,HUANGPU,660197,HUANGPU
660197,649220,656569,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,657301,656569,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,649220,660244,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,657301,660244,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,649220,657532,USD,3010,3750,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",90,100,2920,3650,HUANGPU,660197,HUANGPU
660197,657301,657532,USD,3010,3750,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",90,100,2920,3650,HUANGPU,660197,HUANGPU
660197,649220,656909,USD,3170,3950,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",90,100,3080,3850,HUANGPU,660197,HUANGPU
660197,657301,656909,USD,3170,3950,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",90,100,3080,3850,HUANGPU,660197,HUANGPU
660197,657301,659550,USD,3090,3850,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",90,100,3000,3750,HUANGPU,660197,HUANGPU
660197,656290,660248,USD,2730,3400,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",90,100,2640,3300,HUANGPU,660197,HUANGPU
660197,656290,660243,USD,3010,3750,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",90,100,2920,3650,HUANGPU,660197,HUANGPU
660197,657301,660249,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,657301,657099,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,656034,657527,USD,2930,3650,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",90,100,2840,3550,HUANGPU,660197,HUANGPU
660197,656034,659680,USD,3050,3800,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",90,100,2960,3700,HUANGPU,660197,HUANGPU
660197,657301,660207,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",90,100,2960,3700,HUANGPU,660197,HUANGPU
660197,657301,657528,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",90,100,2960,3700,HUANGPU,660197,HUANGPU
660197,657525,657525,USD,2170,2700,"1,2,4",YANTIAN,TAMPA,TAMPA,90,100,2080,2600,HUANGPU,660197,HUANGPU
660197,657381,657381,USD,2170,2700,"1,2,4",YANTIAN,HOUSTON,HOUSTON,90,100,2080,2600,HUANGPU,660197,HUANGPU
660197,660236,660236,USD,2170,2700,"1,2,4",YANTIAN,MOBILE,MOBILE,90,100,2080,2600,HUANGPU,660197,HUANGPU
660197,660203,660203,USD,2170,2700,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,90,100,2080,2600,HUANGPU,660197,HUANGPU
660197,657381,657529,USD,3130,3900,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",90,100,3040,3800,HUANGPU,660197,HUANGPU
660197,657381,657100,USD,3770,4700,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",90,100,3680,4600,HUANGPU,660197,HUANGPU
660197,660236,657527,USD,3370,4200,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",90,100,3280,4100,HUANGPU,660197,HUANGPU
660197,649304,649304,USD,2090,2600,"1,2,4",YANTIAN,MIAMI,MIAMI,90,100,2000,2500,HUANGPU,660197,HUANGPU
649091,660208,660208,USD,2140,2650,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,180,200,1960,2450,JIANGMEN,649091,JIANGMEN
649091,649220,649220,USD,2180,2700,"1,2,4",YANTIAN,NEW YORK,NEW YORK,180,200,2000,2500,JIANGMEN,649091,JIANGMEN
649091,657301,657301,USD,2180,2700,"1,2,4",YANTIAN,NORFOLK,NORFOLK,180,200,2000,2500,JIANGMEN,649091,JIANGMEN
649091,656034,656034,USD,2180,2700,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,180,200,2000,2500,JIANGMEN,649091,JIANGMEN
649091,656290,656290,USD,2180,2700,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,180,200,2000,2500,JIANGMEN,649091,JIANGMEN
649091,656034,656775,USD,2780,3450,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",180,200,2600,3250,JIANGMEN,649091,JIANGMEN
649091,649220,660245,USD,3220,4000,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,656034,656284,USD,2780,3450,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",180,200,2600,3250,JIANGMEN,649091,JIANGMEN
649091,656034,660242,USD,2980,3700,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",180,200,2800,3500,JIANGMEN,649091,JIANGMEN
649091,649220,656569,USD,3220,4000,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,657301,656569,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,649220,660244,USD,3220,4000,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,657301,660244,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,649220,657532,USD,3100,3850,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",180,200,2920,3650,JIANGMEN,649091,JIANGMEN
649091,657301,657532,USD,3100,3850,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",180,200,2920,3650,JIANGMEN,649091,JIANGMEN
649091,649220,656909,USD,3260,4050,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",180,200,3080,3850,JIANGMEN,649091,JIANGMEN
649091,657301,656909,USD,3260,4050,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",180,200,3080,3850,JIANGMEN,649091,JIANGMEN
649091,657301,659550,USD,3180,3950,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",180,200,3000,3750,JIANGMEN,649091,JIANGMEN
649091,656290,660248,USD,2820,3500,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",180,200,2640,3300,JIANGMEN,649091,JIANGMEN
649091,656290,660243,USD,3100,3850,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",180,200,2920,3650,JIANGMEN,649091,JIANGMEN
649091,657301,660249,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,657301,657099,USD,3220,4000,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,656034,657527,USD,3020,3750,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",180,200,2840,3550,JIANGMEN,649091,JIANGMEN
649091,656034,659680,USD,3140,3900,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",180,200,2960,3700,JIANGMEN,649091,JIANGMEN
649091,657301,660207,USD,3140,3900,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",180,200,2960,3700,JIANGMEN,649091,JIANGMEN
649091,657301,657528,USD,3140,3900,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",180,200,2960,3700,JIANGMEN,649091,JIANGMEN
649091,657525,657525,USD,2260,2800,"1,2,4",YANTIAN,TAMPA,TAMPA,180,200,2080,2600,JIANGMEN,649091,JIANGMEN
649091,657381,657381,USD,2260,2800,"1,2,4",YANTIAN,HOUSTON,HOUSTON,180,200,2080,2600,JIANGMEN,649091,JIANGMEN
649091,660236,660236,USD,2260,2800,"1,2,4",YANTIAN,MOBILE,MOBILE,180,200,2080,2600,JIANGMEN,649091,JIANGMEN
649091,660203,660203,USD,2260,2800,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,180,200,2080,2600,JIANGMEN,649091,JIANGMEN
649091,657381,657529,USD,3220,4000,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",180,200,3040,3800,JIANGMEN,649091,JIANGMEN
649091,657381,657100,USD,3860,4800,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",180,200,3680,4600,JIANGMEN,649091,JIANGMEN
649091,660236,657527,USD,3460,4300,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",180,200,3280,4100,JIANGMEN,649091,JIANGMEN
649091,649304,649304,USD,2180,2700,"1,2,4",YANTIAN,MIAMI,MIAMI,180,200,2000,2500,JIANGMEN,649091,JIANGMEN
649190,660208,660208,USD,2050,2550,"1,2,4",HONG KONG,BALTIMORE,BALTIMORE,90,100,1960,2450,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,649220,USD,2090,2600,"1,2,4",HONG KONG,NEW YORK,NEW YORK,90,100,2000,2500,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,657301,USD,2090,2600,"1,2,4",HONG KONG,NORFOLK,NORFOLK,90,100,2000,2500,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,656034,USD,2090,2600,"1,2,4",HONG KONG,SAVANNAH,SAVANNAH,90,100,2000,2500,LIANYUNGANG,649190,LIANYUNGANG
649190,656290,656290,USD,2090,2600,"1,2,4",HONG KONG,CHARLESTON,CHARLESTON,90,100,2000,2500,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,656775,USD,2690,3350,"1,2,4",HONG KONG,SAVANNAH,"ATLANTA, GA",90,100,2600,3250,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,660245,USD,3130,3900,"1,2,4",HONG KONG,NEW YORK,"BUFFALO, NY",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,656284,USD,2690,3350,"1,2,4",HONG KONG,SAVANNAH,"CHARLOTTE, NC",90,100,2600,3250,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,660242,USD,2890,3600,"1,2,4",HONG KONG,SAVANNAH,"CHATSWORTH, GA",90,100,2800,3500,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,656569,USD,3130,3900,"1,2,4",HONG KONG,NEW YORK,"CHICAGO, IL",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,656569,USD,3130,3900,"1,2,4",HONG KONG,NORFOLK,"CHICAGO, IL",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,660244,USD,3130,3900,"1,2,4",HONG KONG,NEW YORK,"CINCINNATI, OH",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,660244,USD,3130,3900,"1,2,4",HONG KONG,NORFOLK,"CINCINNATI, OH",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,657532,USD,3010,3750,"1,2,4",HONG KONG,NEW YORK,"CLEVELAND, OH",90,100,2920,3650,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,657532,USD,3010,3750,"1,2,4",HONG KONG,NORFOLK,"CLEVELAND, OH",90,100,2920,3650,LIANYUNGANG,649190,LIANYUNGANG
649190,649220,656909,USD,3170,3950,"1,2,4",HONG KONG,NEW YORK,"COLUMBUS, OH",90,100,3080,3850,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,656909,USD,3170,3950,"1,2,4",HONG KONG,NORFOLK,"COLUMBUS, OH",90,100,3080,3850,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,659550,USD,3090,3850,"1,2,4",HONG KONG,NORFOLK,"DETROIT, MI",90,100,3000,3750,LIANYUNGANG,649190,LIANYUNGANG
649190,656290,660248,USD,2730,3400,"1,2,4",HONG KONG,CHARLESTON,"DILLON, SC",90,100,2640,3300,LIANYUNGANG,649190,LIANYUNGANG
649190,656290,660243,USD,3010,3750,"1,2,4",HONG KONG,CHARLESTON,"GREER, SC",90,100,2920,3650,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,660249,USD,3130,3900,"1,2,4",HONG KONG,NORFOLK,"KANSAS CITY, KS",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,657099,USD,3130,3900,"1,2,4",HONG KONG,NORFOLK,"LOUISVILLE, KY",90,100,3040,3800,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,657527,USD,2930,3650,"1,2,4",HONG KONG,SAVANNAH,"MEMPHIS, TN",90,100,2840,3550,LIANYUNGANG,649190,LIANYUNGANG
649190,656034,659680,USD,3050,3800,"1,2,4",HONG KONG,SAVANNAH,"NASHVILLE, TN",90,100,2960,3700,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,660207,USD,3050,3800,"1,2,4",HONG KONG,NORFOLK,"PHILADELPHIA, PA",90,100,2960,3700,LIANYUNGANG,649190,LIANYUNGANG
649190,657301,657528,USD,3050,3800,"1,2,4",HONG KONG,NORFOLK,"ST LOUIS, MO",90,100,2960,3700,LIANYUNGANG,649190,LIANYUNGANG
660193,660208,660208,USD,2410,2950,"1,2,4",XIAMEN,BALTIMORE,BALTIMORE,450,500,1960,2450,NANCHANG,660193,NANCHANG
660193,649220,649220,USD,2450,3000,"1,2,4",XIAMEN,NEW YORK,NEW YORK,450,500,2000,2500,NANCHANG,660193,NANCHANG
660193,657301,657301,USD,2450,3000,"1,2,4",XIAMEN,NORFOLK,NORFOLK,450,500,2000,2500,NANCHANG,660193,NANCHANG
660193,656034,656034,USD,2450,3000,"1,2,4",XIAMEN,SAVANNAH,SAVANNAH,450,500,2000,2500,NANCHANG,660193,NANCHANG
660193,656290,656290,USD,2450,3000,"1,2,4",XIAMEN,CHARLESTON,CHARLESTON,450,500,2000,2500,NANCHANG,660193,NANCHANG
660193,656034,656775,USD,3050,3750,"1,2,4",XIAMEN,SAVANNAH,"ATLANTA, GA",450,500,2600,3250,NANCHANG,660193,NANCHANG
660193,649220,660245,USD,3490,4300,"1,2,4",XIAMEN,NEW YORK,"BUFFALO, NY",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,656034,656284,USD,3050,3750,"1,2,4",XIAMEN,SAVANNAH,"CHARLOTTE, NC",450,500,2600,3250,NANCHANG,660193,NANCHANG
660193,656034,660242,USD,3250,4000,"1,2,4",XIAMEN,SAVANNAH,"CHATSWORTH, GA",450,500,2800,3500,NANCHANG,660193,NANCHANG
660193,649220,656569,USD,3490,4300,"1,2,4",XIAMEN,NEW YORK,"CHICAGO, IL",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,657301,656569,USD,3490,4300,"1,2,4",XIAMEN,NORFOLK,"CHICAGO, IL",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,649220,660244,USD,3490,4300,"1,2,4",XIAMEN,NEW YORK,"CINCINNATI, OH",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,657301,660244,USD,3490,4300,"1,2,4",XIAMEN,NORFOLK,"CINCINNATI, OH",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,649220,657532,USD,3370,4150,"1,2,4",XIAMEN,NEW YORK,"CLEVELAND, OH",450,500,2920,3650,NANCHANG,660193,NANCHANG
660193,657301,657532,USD,3370,4150,"1,2,4",XIAMEN,NORFOLK,"CLEVELAND, OH",450,500,2920,3650,NANCHANG,660193,NANCHANG
660193,649220,656909,USD,3530,4350,"1,2,4",XIAMEN,NEW YORK,"COLUMBUS, OH",450,500,3080,3850,NANCHANG,660193,NANCHANG
660193,657301,656909,USD,3530,4350,"1,2,4",XIAMEN,NORFOLK,"COLUMBUS, OH",450,500,3080,3850,NANCHANG,660193,NANCHANG
660193,657301,659550,USD,3450,4250,"1,2,4",XIAMEN,NORFOLK,"DETROIT, MI",450,500,3000,3750,NANCHANG,660193,NANCHANG
660193,656290,660248,USD,3090,3800,"1,2,4",XIAMEN,CHARLESTON,"DILLON, SC",450,500,2640,3300,NANCHANG,660193,NANCHANG
660193,656290,660243,USD,3370,4150,"1,2,4",XIAMEN,CHARLESTON,"GREER, SC",450,500,2920,3650,NANCHANG,660193,NANCHANG
660193,657301,660249,USD,3490,4300,"1,2,4",XIAMEN,NORFOLK,"KANSAS CITY, KS",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,657301,657099,USD,3490,4300,"1,2,4",XIAMEN,NORFOLK,"LOUISVILLE, KY",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,656034,657527,USD,3290,4050,"1,2,4",XIAMEN,SAVANNAH,"MEMPHIS, TN",450,500,2840,3550,NANCHANG,660193,NANCHANG
660193,656034,659680,USD,3410,4200,"1,2,4",XIAMEN,SAVANNAH,"NASHVILLE, TN",450,500,2960,3700,NANCHANG,660193,NANCHANG
660193,657301,660207,USD,3410,4200,"1,2,4",XIAMEN,NORFOLK,"PHILADELPHIA, PA",450,500,2960,3700,NANCHANG,660193,NANCHANG
660193,657301,657528,USD,3410,4200,"1,2,4",XIAMEN,NORFOLK,"ST LOUIS, MO",450,500,2960,3700,NANCHANG,660193,NANCHANG
660193,657525,657525,USD,2530,3100,"1,2,4",XIAMEN,TAMPA,TAMPA,450,500,2080,2600,NANCHANG,660193,NANCHANG
660193,657381,657381,USD,2530,3100,"1,2,4",XIAMEN,HOUSTON,HOUSTON,450,500,2080,2600,NANCHANG,660193,NANCHANG
660193,660236,660236,USD,2530,3100,"1,2,4",XIAMEN,MOBILE,MOBILE,450,500,2080,2600,NANCHANG,660193,NANCHANG
660193,660203,660203,USD,2530,3100,"1,2,4",XIAMEN,NEW ORLEANS,NEW ORLEANS,450,500,2080,2600,NANCHANG,660193,NANCHANG
660193,657381,657529,USD,3490,4300,"1,2,4",XIAMEN,HOUSTON,"DALLAS, TX",450,500,3040,3800,NANCHANG,660193,NANCHANG
660193,657381,657100,USD,4130,5100,"1,2,4",XIAMEN,HOUSTON,"DENVER, CO",450,500,3680,4600,NANCHANG,660193,NANCHANG
660193,660236,657527,USD,3730,4600,"1,2,4",XIAMEN,MOBILE,"MEMPHIS, TN",450,500,3280,4100,NANCHANG,660193,NANCHANG
660193,649304,649304,USD,2450,3000,"1,2,4",XIAMEN,MIAMI,MIAMI,450,500,2000,2500,NANCHANG,660193,NANCHANG
657997,660208,660208,USD,2050,2550,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,90,100,1960,2450,NANSHA,657997,NANSHA
657997,649220,649220,USD,2090,2600,"1,2,4",YANTIAN,NEW YORK,NEW YORK,90,100,2000,2500,NANSHA,657997,NANSHA
657997,657301,657301,USD,2090,2600,"1,2,4",YANTIAN,NORFOLK,NORFOLK,90,100,2000,2500,NANSHA,657997,NANSHA
657997,656034,656034,USD,2090,2600,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,90,100,2000,2500,NANSHA,657997,NANSHA
657997,656290,656290,USD,2090,2600,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,90,100,2000,2500,NANSHA,657997,NANSHA
657997,656034,656775,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",90,100,2600,3250,NANSHA,657997,NANSHA
657997,649220,660245,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",90,100,3040,3800,NANSHA,657997,NANSHA
657997,656034,656284,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",90,100,2600,3250,NANSHA,657997,NANSHA
657997,656034,660242,USD,2890,3600,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",90,100,2800,3500,NANSHA,657997,NANSHA
657997,649220,656569,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",90,100,3040,3800,NANSHA,657997,NANSHA
657997,657301,656569,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",90,100,3040,3800,NANSHA,657997,NANSHA
657997,649220,660244,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",90,100,3040,3800,NANSHA,657997,NANSHA
657997,657301,660244,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",90,100,3040,3800,NANSHA,657997,NANSHA
657997,649220,657532,USD,3010,3750,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",90,100,2920,3650,NANSHA,657997,NANSHA
657997,657301,657532,USD,3010,3750,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",90,100,2920,3650,NANSHA,657997,NANSHA
657997,649220,656909,USD,3170,3950,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",90,100,3080,3850,NANSHA,657997,NANSHA
657997,657301,656909,USD,3170,3950,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",90,100,3080,3850,NANSHA,657997,NANSHA
657997,657301,659550,USD,3090,3850,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",90,100,3000,3750,NANSHA,657997,NANSHA
657997,656290,660248,USD,2730,3400,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",90,100,2640,3300,NANSHA,657997,NANSHA
657997,656290,660243,USD,3010,3750,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",90,100,2920,3650,NANSHA,657997,NANSHA
657997,657301,660249,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",90,100,3040,3800,NANSHA,657997,NANSHA
657997,657301,657099,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",90,100,3040,3800,NANSHA,657997,NANSHA
657997,656034,657527,USD,2930,3650,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",90,100,2840,3550,NANSHA,657997,NANSHA
657997,656034,659680,USD,3050,3800,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",90,100,2960,3700,NANSHA,657997,NANSHA
657997,657301,660207,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",90,100,2960,3700,NANSHA,657997,NANSHA
657997,657301,657528,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",90,100,2960,3700,NANSHA,657997,NANSHA
657997,657525,657525,USD,2170,2700,"1,2,4",YANTIAN,TAMPA,TAMPA,90,100,2080,2600,NANSHA,657997,NANSHA
657997,657381,657381,USD,2170,2700,"1,2,4",YANTIAN,HOUSTON,HOUSTON,90,100,2080,2600,NANSHA,657997,NANSHA
657997,660236,660236,USD,2170,2700,"1,2,4",YANTIAN,MOBILE,MOBILE,90,100,2080,2600,NANSHA,657997,NANSHA
657997,660203,660203,USD,2170,2700,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,90,100,2080,2600,NANSHA,657997,NANSHA
657997,657381,657529,USD,3130,3900,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",90,100,3040,3800,NANSHA,657997,NANSHA
657997,657381,657100,USD,3770,4700,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",90,100,3680,4600,NANSHA,657997,NANSHA
657997,660236,657527,USD,3370,4200,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",90,100,3280,4100,NANSHA,657997,NANSHA
657997,649304,649304,USD,2090,2600,"1,2,4",YANTIAN,MIAMI,MIAMI,90,100,2000,2500,NANSHA,657997,NANSHA
649034,660208,660208,USD,1960,2450,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,0,0,1960,2450,QINGDAO,649034,QINGDAO
649034,649220,649220,USD,2000,2500,"1,2,4",YANTIAN,NEW YORK,NEW YORK,0,0,2000,2500,QINGDAO,649034,QINGDAO
649034,657301,657301,USD,2000,2500,"1,2,4",YANTIAN,NORFOLK,NORFOLK,0,0,2000,2500,QINGDAO,649034,QINGDAO
649034,656034,656034,USD,2000,2500,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,0,0,2000,2500,QINGDAO,649034,QINGDAO
649034,656290,656290,USD,2000,2500,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,0,0,2000,2500,QINGDAO,649034,QINGDAO
649034,656034,656775,USD,2600,3250,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",0,0,2600,3250,QINGDAO,649034,QINGDAO
649034,649220,660245,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",0,0,3040,3800,QINGDAO,649034,QINGDAO
649034,656034,656284,USD,2600,3250,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",0,0,2600,3250,QINGDAO,649034,QINGDAO
649034,656034,660242,USD,2800,3500,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",0,0,2800,3500,QINGDAO,649034,QINGDAO
649034,649220,656569,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",0,0,3040,3800,QINGDAO,649034,QINGDAO
649034,657301,656569,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",0,0,3040,3800,QINGDAO,649034,QINGDAO
649034,649220,660244,USD,3040,3800,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",0,0,3040,3800,QINGDAO,649034,QINGDAO
649034,657301,660244,USD,3040,3800,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",0,0,3040,3800,QINGDAO,649034,QINGDAO
649034,649220,657532,USD,2920,3650,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",0,0,2920,3650,QINGDAO,649034,QINGDAO
649034,657301,657532,USD,2920,3650,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",0,0,2920,3650,QINGDAO,649034,QINGDAO
649034,649220,656909,USD,3080,3850,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",0,0,3080,3850,QINGDAO,649034,QINGDAO
649034,657301,656909,USD,3080,3850,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",0,0,3080,3850,QINGDAO,649034,QINGDAO
649034,657301,659550,USD,3000,3750,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",0,0,3000,3750,QINGDAO,649034,QINGDAO
649034,656290,660248,USD,2640,3300,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",0,0,2640,3300,QINGDAO,649034,QINGDAO
649034,656290,660243,USD,2920,3650,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",0,0,2920,3650,QINGDAO,649034,QINGDAO
