POL,POD,Place of Delivery,Curr,D20,D40,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
658367,648146,659550,USD,4560,5350,PORT KLANG,LONG BEACH,DETROIT,180,200,4380,5150,PENANG,658367,PENANG
658367,648392,660273,USD,3965,4650,PORT KLANG,LOS ANGELES,EL PASO,180,200,3785,4450,PENANG,658367,PENANG
658367,648146,660273,USD,3965,4650,PORT KLANG,LONG BEACH,EL PASO,180,200,3785,4450,PENANG,658367,PENANG
658367,648392,657381,USD,4050,4750,PORT KLANG,LOS ANGELES,HOUSTON,180,200,3870,4550,PENANG,658367,PENANG
658367,648146,657381,USD,4050,4750,PORT KLANG,LONG BEACH,HOUSTON,180,200,3870,4550,PENANG,658367,PENANG
658367,648392,657530,USD,6260,7350,PORT KLANG,LOS ANGELES,INDIANAPOLIS,180,200,6080,7150,PENANG,658367,PENANG
658367,648146,657530,USD,6260,7350,PORT KLANG,LONG BEACH,INDIANAPOLIS,180,200,6080,7150,PENANG,658367,PENANG
658367,648392,660249,USD,3710,4350,PORT KLANG,LOS ANGELES,KANSAS CITY,180,200,3530,4150,PENANG,658367,PENANG
658367,648146,660249,USD,3710,4350,PORT KLANG,LONG BEACH,KANSAS CITY,180,200,3530,4150,PENANG,658367,PENANG
658367,648392,657099,USD,4560,5350,PORT KLANG,LOS ANGELES,LOUISVILLE,180,200,4380,5150,PENANG,658367,PENANG
658367,648146,657099,USD,4560,5350,PORT KLANG,LONG BEACH,LOUISVILLE,180,200,4380,5150,PENANG,658367,PENANG
658367,648392,657527,USD,3795,4450,PORT KLANG,LOS ANGELES,MEMPHIS,180,200,3615,4250,PENANG,658367,PENANG
658367,648146,657527,USD,3795,4450,PORT KLANG,LONG BEACH,MEMPHIS,180,200,3615,4250,PENANG,658367,PENANG
658367,648392,660203,USD,3795,4450,PORT KLANG,LOS ANGELES,NEW ORLEANS,180,200,3615,4250,PENANG,658367,PENANG
658367,648146,660203,USD,3795,4450,PORT KLANG,LONG BEACH,NEW ORLEANS,180,200,3615,4250,PENANG,658367,PENANG
658367,648392,657531,USD,3880,4550,PORT KLANG,LOS ANGELES,SALT LAKE CITY,180,200,3700,4350,PENANG,658367,PENANG
658367,648146,657531,USD,3880,4550,PORT KLANG,LONG BEACH,SALT LAKE CITY,180,200,3700,4350,PENANG,658367,PENANG
658367,656664,657531,USD,3625,4250,PORT KLANG,OAKLAND,SALT LAKE CITY,180,200,3445,4050,PENANG,658367,PENANG
658367,648392,660253,USD,4985,5850,PORT KLANG,LOS ANGELES,SAN ANTONIO,180,200,4805,5650,PENANG,658367,PENANG
658367,648146,660253,USD,4985,5850,PORT KLANG,LONG BEACH,SAN ANTONIO,180,200,4805,5650,PENANG,658367,PENANG
658367,648392,656775,USD,5580,6550,PORT KLANG,LOS ANGELES,ATLANTA,180,200,5400,6350,PENANG,658367,PENANG
658367,648146,656775,USD,5580,6550,PORT KLANG,LONG BEACH,ATLANTA,180,200,5400,6350,PENANG,658367,PENANG
658367,660196,660196,USD,3910,4900,PORT KLANG,HONOLULU,,180,200,3730,4700,PENANG,658367,PENANG
659455,648392,648392,USD,1710,2000,PORT KLANG,LOS ANGELES,,180,200,1530,1800,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,648146,USD,1710,2000,PORT KLANG,LONG BEACH,,180,200,1530,1800,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,656664,656664,USD,1710,2000,PORT KLANG,OAKLAND,,180,200,1530,1800,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,656569,USD,3710,4350,PORT KLANG,LOS ANGELES,CHICAGO,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,656569,USD,3710,4350,PORT KLANG,LONG BEACH,CHICAGO,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660244,USD,4220,4950,PORT KLANG,LOS ANGELES,CINCINNATI,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660244,USD,4220,4950,PORT KLANG,LONG BEACH,CINCINNATI,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657532,USD,4220,4950,PORT KLANG,LOS ANGELES,CLEVELAND,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657532,USD,4220,4950,PORT KLANG,LONG BEACH,CLEVELAND,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660272,USD,4220,4950,PORT KLANG,LOS ANGELES,COLUMBUS,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660272,USD,4220,4950,PORT KLANG,LONG BEACH,COLUMBUS,180,200,4040,4750,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657529,USD,3710,4350,PORT KLANG,LOS ANGELES,DALLAS,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657529,USD,3710,4350,PORT KLANG,LONG BEACH,DALLAS,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657100,USD,4390,5150,PORT KLANG,LOS ANGELES,DENVER,180,200,4210,4950,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657100,USD,4390,5150,PORT KLANG,LONG BEACH,DENVER,180,200,4210,4950,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,659550,USD,4560,5350,PORT KLANG,LOS ANGELES,DETROIT,180,200,4380,5150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,659550,USD,4560,5350,PORT KLANG,LONG BEACH,DETROIT,180,200,4380,5150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660273,USD,3965,4650,PORT KLANG,LOS ANGELES,EL PASO,180,200,3785,4450,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660273,USD,3965,4650,PORT KLANG,LONG BEACH,EL PASO,180,200,3785,4450,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657381,USD,4050,4750,PORT KLANG,LOS ANGELES,HOUSTON,180,200,3870,4550,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657381,USD,4050,4750,PORT KLANG,LONG BEACH,HOUSTON,180,200,3870,4550,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657530,USD,6260,7350,PORT KLANG,LOS ANGELES,INDIANAPOLIS,180,200,6080,7150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657530,USD,6260,7350,PORT KLANG,LONG BEACH,INDIANAPOLIS,180,200,6080,7150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660249,USD,3710,4350,PORT KLANG,LOS ANGELES,KANSAS CITY,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660249,USD,3710,4350,PORT KLANG,LONG BEACH,KANSAS CITY,180,200,3530,4150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657099,USD,4560,5350,PORT KLANG,LOS ANGELES,LOUISVILLE,180,200,4380,5150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657099,USD,4560,5350,PORT KLANG,LONG BEACH,LOUISVILLE,180,200,4380,5150,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657527,USD,3795,4450,PORT KLANG,LOS ANGELES,MEMPHIS,180,200,3615,4250,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657527,USD,3795,4450,PORT KLANG,LONG BEACH,MEMPHIS,180,200,3615,4250,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660203,USD,3795,4450,PORT KLANG,LOS ANGELES,NEW ORLEANS,180,200,3615,4250,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660203,USD,3795,4450,PORT KLANG,LONG BEACH,NEW ORLEANS,180,200,3615,4250,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,657531,USD,3880,4550,PORT KLANG,LOS ANGELES,SALT LAKE CITY,180,200,3700,4350,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,657531,USD,3880,4550,PORT KLANG,LONG BEACH,SALT LAKE CITY,180,200,3700,4350,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,656664,657531,USD,3625,4250,PORT KLANG,OAKLAND,SALT LAKE CITY,180,200,3445,4050,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,660253,USD,4985,5850,PORT KLANG,LOS ANGELES,SAN ANTONIO,180,200,4805,5650,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,660253,USD,4985,5850,PORT KLANG,LONG BEACH,SAN ANTONIO,180,200,4805,5650,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648392,656775,USD,5580,6550,PORT KLANG,LOS ANGELES,ATLANTA,180,200,5400,6350,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,648146,656775,USD,5580,6550,PORT KLANG,LONG BEACH,ATLANTA,180,200,5400,6350,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
659455,660196,660196,USD,3910,4900,PORT KLANG,HONOLULU,,180,200,3730,4700,TANJUNG PELEPAS,659455,TANJUNG PELEPAS
654704,648392,648392,USD,2070,2400,SINGAPORE,LOS ANGELES,,540,600,1530,1800,YANGON,654704,YANGON
654704,648146,648146,USD,2070,2400,SINGAPORE,LONG BEACH,,540,600,1530,1800,YANGON,654704,YANGON
654704,656664,656664,USD,2070,2400,SINGAPORE,OAKLAND,,540,600,1530,1800,YANGON,654704,YANGON
654704,648392,656569,USD,4070,4750,SINGAPORE,LOS ANGELES,CHICAGO,540,600,3530,4150,YANGON,654704,YANGON
654704,648146,656569,USD,4070,4750,SINGAPORE,LONG BEACH,CHICAGO,540,600,3530,4150,YANGON,654704,YANGON
654704,648392,660244,USD,4580,5350,SINGAPORE,LOS ANGELES,CINCINNATI,540,600,4040,4750,YANGON,654704,YANGON
654704,648146,660244,USD,4580,5350,SINGAPORE,LONG BEACH,CINCINNATI,540,600,4040,4750,YANGON,654704,YANGON
654704,648392,657532,USD,4580,5350,SINGAPORE,LOS ANGELES,CLEVELAND,540,600,4040,4750,YANGON,654704,YANGON
654704,648146,657532,USD,4580,5350,SINGAPORE,LONG BEACH,CLEVELAND,540,600,4040,4750,YANGON,654704,YANGON
654704,648392,660272,USD,4580,5350,SINGAPORE,LOS ANGELES,COLUMBUS,540,600,4040,4750,YANGON,654704,YANGON
654704,648146,660272,USD,4580,5350,SINGAPORE,LONG BEACH,COLUMBUS,540,600,4040,4750,YANGON,654704,YANGON
654704,648392,657529,USD,4070,4750,SINGAPORE,LOS ANGELES,DALLAS,540,600,3530,4150,YANGON,654704,YANGON
654704,648146,657529,USD,4070,4750,SINGAPORE,LONG BEACH,DALLAS,540,600,3530,4150,YANGON,654704,YANGON
654704,648392,657100,USD,4750,5550,SINGAPORE,LOS ANGELES,DENVER,540,600,4210,4950,YANGON,654704,YANGON
654704,648146,657100,USD,4750,5550,SINGAPORE,LONG BEACH,DENVER,540,600,4210,4950,YANGON,654704,YANGON
654704,648392,659550,USD,4920,5750,SINGAPORE,LOS ANGELES,DETROIT,540,600,4380,5150,YANGON,654704,YANGON
654704,648146,659550,USD,4920,5750,SINGAPORE,LONG BEACH,DETROIT,540,600,4380,5150,YANGON,654704,YANGON
654704,648392,660273,USD,4325,5050,SINGAPORE,LOS ANGELES,EL PASO,540,600,3785,4450,YANGON,654704,YANGON
654704,648146,660273,USD,4325,5050,SINGAPORE,LONG BEACH,EL PASO,540,600,3785,4450,YANGON,654704,YANGON
654704,648392,657381,USD,4410,5150,SINGAPORE,LOS ANGELES,HOUSTON,540,600,3870,4550,YANGON,654704,YANGON
654704,648146,657381,USD,4410,5150,SINGAPORE,LONG BEACH,HOUSTON,540,600,3870,4550,YANGON,654704,YANGON
654704,648392,657530,USD,6620,7750,SINGAPORE,LOS ANGELES,INDIANAPOLIS,540,600,6080,7150,YANGON,654704,YANGON
654704,648146,657530,USD,6620,7750,SINGAPORE,LONG BEACH,INDIANAPOLIS,540,600,6080,7150,YANGON,654704,YANGON
654704,648392,660249,USD,4070,4750,SINGAPORE,LOS ANGELES,KANSAS CITY,540,600,3530,4150,YANGON,654704,YANGON
654704,648146,660249,USD,4070,4750,SINGAPORE,LONG BEACH,KANSAS CITY,540,600,3530,4150,YANGON,654704,YANGON
654704,648392,657099,USD,4920,5750,SINGAPORE,LOS ANGELES,LOUISVILLE,540,600,4380,5150,YANGON,654704,YANGON
654704,648146,657099,USD,4920,5750,SINGAPORE,LONG BEACH,LOUISVILLE,540,600,4380,5150,YANGON,654704,YANGON
654704,648392,657527,USD,4155,4850,SINGAPORE,LOS ANGELES,MEMPHIS,540,600,3615,4250,YANGON,654704,YANGON
654704,648146,657527,USD,4155,4850,SINGAPORE,LONG BEACH,MEMPHIS,540,600,3615,4250,YANGON,654704,YANGON
654704,648392,660203,USD,4155,4850,SINGAPORE,LOS ANGELES,NEW ORLEANS,540,600,3615,4250,YANGON,654704,YANGON
654704,648146,660203,USD,4155,4850,SINGAPORE,LONG BEACH,NEW ORLEANS,540,600,3615,4250,YANGON,654704,YANGON
654704,648392,657531,USD,4240,4950,SINGAPORE,LOS ANGELES,SALT LAKE CITY,540,600,3700,4350,YANGON,654704,YANGON
654704,648146,657531,USD,4240,4950,SINGAPORE,LONG BEACH,SALT LAKE CITY,540,600,3700,4350,YANGON,654704,YANGON
654704,656664,657531,USD,3985,4650,SINGAPORE,OAKLAND,SALT LAKE CITY,540,600,3445,4050,YANGON,654704,YANGON
654704,648392,660253,USD,5345,6250,SINGAPORE,LOS ANGELES,SAN ANTONIO,540,600,4805,5650,YANGON,654704,YANGON
654704,648146,660253,USD,5345,6250,SINGAPORE,LONG BEACH,SAN ANTONIO,540,600,4805,5650,YANGON,654704,YANGON
654704,648392,656775,USD,5940,6950,SINGAPORE,LOS ANGELES,ATLANTA,540,600,5400,6350,YANGON,654704,YANGON
654704,648146,656775,USD,5940,6950,SINGAPORE,LONG BEACH,ATLANTA,540,600,5400,6350,YANGON,654704,YANGON
654704,656495,656495,USD,1800,2400,SINGAPORE,SEATTLE,,540,600,1260,1800,YANGON,654704,YANGON
654704,656496,656496,USD,1800,2400,SINGAPORE,TACOMA,,540,600,1260,1800,YANGON,654704,YANGON
654704,656495,656569,USD,3900,4550,SINGAPORE,SEATTLE,CHICAGO,540,600,3360,3950,YANGON,654704,YANGON
654704,656495,660244,USD,4410,5150,SINGAPORE,SEATTLE,CINCINNATI,540,600,3870,4550,YANGON,654704,YANGON
654704,656495,657532,USD,4410,5150,SINGAPORE,SEATTLE,CLEVELAND,540,600,3870,4550,YANGON,654704,YANGON
654704,656495,660272,USD,4410,5150,SINGAPORE,SEATTLE,COLUMBUS,540,600,3870,4550,YANGON,654704,YANGON
654704,656495,659550,USD,4495,5250,SINGAPORE,SEATTLE,DETROIT,540,600,3955,4650,YANGON,654704,YANGON
654704,656495,657530,USD,6450,7550,SINGAPORE,SEATTLE,INDIANAPOLIS,540,600,5910,6950,YANGON,654704,YANGON
654704,656495,657099,USD,4750,5550,SINGAPORE,SEATTLE,LOUISVILLE,540,600,4210,4950,YANGON,654704,YANGON
654704,656495,657527,USD,3985,4650,SINGAPORE,SEATTLE,MEMPHIS,540,600,3445,4050,YANGON,654704,YANGON
654704,656495,658126,USD,3900,4550,SINGAPORE,SEATTLE,OMAHA,540,600,3360,3950,YANGON,654704,YANGON
654704,656495,656497,USD,2835,3300,SINGAPORE,SEATTLE,PORTLAND,540,600,2295,2700,YANGON,654704,YANGON
654704,656495,656915,USD,4240,4950,SINGAPORE,SEATTLE,ST PAUL,540,600,3700,4350,YANGON,654704,YANGON
654704,660196,660196,USD,4270,5300,SINGAPORE,HONOLULU,,540,600,3730,4700,YANGON,654704,YANGON
659604,648392,648392,USD,1845,2150,SINGAPORE,LOS ANGELES,,315,350,1530,1800,CEBU,659604,CEBU
659604,648146,648146,USD,1845,2150,SINGAPORE,LONG BEACH,,315,350,1530,1800,CEBU,659604,CEBU
659604,656664,656664,USD,1845,2150,SINGAPORE,OAKLAND,,315,350,1530,1800,CEBU,659604,CEBU
659604,648392,656569,USD,3845,4500,SINGAPORE,LOS ANGELES,CHICAGO,315,350,3530,4150,CEBU,659604,CEBU
659604,648146,656569,USD,3845,4500,SINGAPORE,LONG BEACH,CHICAGO,315,350,3530,4150,CEBU,659604,CEBU
659604,648392,660244,USD,4355,5100,SINGAPORE,LOS ANGELES,CINCINNATI,315,350,4040,4750,CEBU,659604,CEBU
659604,648146,660244,USD,4355,5100,SINGAPORE,LONG BEACH,CINCINNATI,315,350,4040,4750,CEBU,659604,CEBU
659604,648392,657532,USD,4355,5100,SINGAPORE,LOS ANGELES,CLEVELAND,315,350,4040,4750,CEBU,659604,CEBU
659604,648146,657532,USD,4355,5100,SINGAPORE,LONG BEACH,CLEVELAND,315,350,4040,4750,CEBU,659604,CEBU
659604,648392,660272,USD,4355,5100,SINGAPORE,LOS ANGELES,COLUMBUS,315,350,4040,4750,CEBU,659604,CEBU
659604,648146,660272,USD,4355,5100,SINGAPORE,LONG BEACH,COLUMBUS,315,350,4040,4750,CEBU,659604,CEBU
659604,648392,657529,USD,3845,4500,SINGAPORE,LOS ANGELES,DALLAS,315,350,3530,4150,CEBU,659604,CEBU
659604,648146,657529,USD,3845,4500,SINGAPORE,LONG BEACH,DALLAS,315,350,3530,4150,CEBU,659604,CEBU
659604,648392,657100,USD,4525,5300,SINGAPORE,LOS ANGELES,DENVER,315,350,4210,4950,CEBU,659604,CEBU
659604,648146,657100,USD,4525,5300,SINGAPORE,LONG BEACH,DENVER,315,350,4210,4950,CEBU,659604,CEBU
659604,648392,659550,USD,4695,5500,SINGAPORE,LOS ANGELES,DETROIT,315,350,4380,5150,CEBU,659604,CEBU
659604,648146,659550,USD,4695,5500,SINGAPORE,LONG BEACH,DETROIT,315,350,4380,5150,CEBU,659604,CEBU
659604,648392,660273,USD,4100,4800,SINGAPORE,LOS ANGELES,EL PASO,315,350,3785,4450,CEBU,659604,CEBU
659604,648146,660273,USD,4100,4800,SINGAPORE,LONG BEACH,EL PASO,315,350,3785,4450,CEBU,659604,CEBU
659604,648392,657381,USD,4185,4900,SINGAPORE,LOS ANGELES,HOUSTON,315,350,3870,4550,CEBU,659604,CEBU
659604,648146,657381,USD,4185,4900,SINGAPORE,LONG BEACH,HOUSTON,315,350,3870,4550,CEBU,659604,CEBU
659604,648392,657530,USD,6395,7500,SINGAPORE,LOS ANGELES,INDIANAPOLIS,315,350,6080,7150,CEBU,659604,CEBU
659604,648146,657530,USD,6395,7500,SINGAPORE,LONG BEACH,INDIANAPOLIS,315,350,6080,7150,CEBU,659604,CEBU
659604,648392,660249,USD,3845,4500,SINGAPORE,LOS ANGELES,KANSAS CITY,315,350,3530,4150,CEBU,659604,CEBU
659604,648146,660249,USD,3845,4500,SINGAPORE,LONG BEACH,KANSAS CITY,315,350,3530,4150,CEBU,659604,CEBU
659604,648392,657099,USD,4695,5500,SINGAPORE,LOS ANGELES,LOUISVILLE,315,350,4380,5150,CEBU,659604,CEBU
659604,648146,657099,USD,4695,5500,SINGAPORE,LONG BEACH,LOUISVILLE,315,350,4380,5150,CEBU,659604,CEBU
659604,648392,657527,USD,3930,4600,SINGAPORE,LOS ANGELES,MEMPHIS,315,350,3615,4250,CEBU,659604,CEBU
659604,648146,657527,USD,3930,4600,SINGAPORE,LONG BEACH,MEMPHIS,315,350,3615,4250,CEBU,659604,CEBU
659604,648392,660203,USD,3930,4600,SINGAPORE,LOS ANGELES,NEW ORLEANS,315,350,3615,4250,CEBU,659604,CEBU
659604,648146,660203,USD,3930,4600,SINGAPORE,LONG BEACH,NEW ORLEANS,315,350,3615,4250,CEBU,659604,CEBU
659604,648392,657531,USD,4015,4700,SINGAPORE,LOS ANGELES,SALT LAKE CITY,315,350,3700,4350,CEBU,659604,CEBU
659604,648146,657531,USD,4015,4700,SINGAPORE,LONG BEACH,SALT LAKE CITY,315,350,3700,4350,CEBU,659604,CEBU
659604,656664,657531,USD,3760,4400,SINGAPORE,OAKLAND,SALT LAKE CITY,315,350,3445,4050,CEBU,659604,CEBU
659604,648392,660253,USD,5120,6000,SINGAPORE,LOS ANGELES,SAN ANTONIO,315,350,4805,5650,CEBU,659604,CEBU
659604,648146,660253,USD,5120,6000,SINGAPORE,LONG BEACH,SAN ANTONIO,315,350,4805,5650,CEBU,659604,CEBU
659604,648392,656775,USD,5715,6700,SINGAPORE,LOS ANGELES,ATLANTA,315,350,5400,6350,CEBU,659604,CEBU
659604,648146,656775,USD,5715,6700,SINGAPORE,LONG BEACH,ATLANTA,315,350,5400,6350,CEBU,659604,CEBU
659604,656495,656495,USD,1575,2150,SINGAPORE,SEATTLE,,315,350,1260,1800,CEBU,659604,CEBU
659604,656496,656496,USD,1575,2150,SINGAPORE,TACOMA,,315,350,1260,1800,CEBU,659604,CEBU
659604,656495,656569,USD,3675,4300,SINGAPORE,SEATTLE,CHICAGO,315,350,3360,3950,CEBU,659604,CEBU
659604,656495,660244,USD,4185,4900,SINGAPORE,SEATTLE,CINCINNATI,315,350,3870,4550,CEBU,659604,CEBU
659604,656495,657532,USD,4185,4900,SINGAPORE,SEATTLE,CLEVELAND,315,350,3870,4550,CEBU,659604,CEBU
659604,656495,660272,USD,4185,4900,SINGAPORE,SEATTLE,COLUMBUS,315,350,3870,4550,CEBU,659604,CEBU
659604,656495,659550,USD,4270,5000,SINGAPORE,SEATTLE,DETROIT,315,350,3955,4650,CEBU,659604,CEBU
659604,656495,657530,USD,6225,7300,SINGAPORE,SEATTLE,INDIANAPOLIS,315,350,5910,6950,CEBU,659604,CEBU
659604,656495,657099,USD,4525,5300,SINGAPORE,SEATTLE,LOUISVILLE,315,350,4210,4950,CEBU,659604,CEBU
659604,656495,657527,USD,3760,4400,SINGAPORE,SEATTLE,MEMPHIS,315,350,3445,4050,CEBU,659604,CEBU
659604,656495,658126,USD,3675,4300,SINGAPORE,SEATTLE,OMAHA,315,350,3360,3950,CEBU,659604,CEBU
659604,656495,656497,USD,2610,3050,SINGAPORE,SEATTLE,PORTLAND,315,350,2295,2700,CEBU,659604,CEBU
659604,656495,656915,USD,4015,4700,SINGAPORE,SEATTLE,ST PAUL,315,350,3700,4350,CEBU,659604,CEBU
659604,660196,660196,USD,4045,5050,SINGAPORE,HONOLULU,,315,350,3730,4700,CEBU,659604,CEBU
659605,648392,648392,USD,2205,2550,SINGAPORE,LOS ANGELES,,675,750,1530,1800,DAVAO,659605,DAVAO
659605,648146,648146,USD,2205,2550,SINGAPORE,LONG BEACH,,675,750,1530,1800,DAVAO,659605,DAVAO
659605,656664,656664,USD,2205,2550,SINGAPORE,OAKLAND,,675,750,1530,1800,DAVAO,659605,DAVAO
659605,648392,656569,USD,4205,4900,SINGAPORE,LOS ANGELES,CHICAGO,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648146,656569,USD,4205,4900,SINGAPORE,LONG BEACH,CHICAGO,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648392,660244,USD,4715,5500,SINGAPORE,LOS ANGELES,CINCINNATI,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648146,660244,USD,4715,5500,SINGAPORE,LONG BEACH,CINCINNATI,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648392,657532,USD,4715,5500,SINGAPORE,LOS ANGELES,CLEVELAND,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648146,657532,USD,4715,5500,SINGAPORE,LONG BEACH,CLEVELAND,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648392,660272,USD,4715,5500,SINGAPORE,LOS ANGELES,COLUMBUS,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648146,660272,USD,4715,5500,SINGAPORE,LONG BEACH,COLUMBUS,675,750,4040,4750,DAVAO,659605,DAVAO
659605,648392,657529,USD,4205,4900,SINGAPORE,LOS ANGELES,DALLAS,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648146,657529,USD,4205,4900,SINGAPORE,LONG BEACH,DALLAS,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648392,657100,USD,4885,5700,SINGAPORE,LOS ANGELES,DENVER,675,750,4210,4950,DAVAO,659605,DAVAO
659605,648146,657100,USD,4885,5700,SINGAPORE,LONG BEACH,DENVER,675,750,4210,4950,DAVAO,659605,DAVAO
659605,648392,659550,USD,5055,5900,SINGAPORE,LOS ANGELES,DETROIT,675,750,4380,5150,DAVAO,659605,DAVAO
659605,648146,659550,USD,5055,5900,SINGAPORE,LONG BEACH,DETROIT,675,750,4380,5150,DAVAO,659605,DAVAO
659605,648392,660273,USD,4460,5200,SINGAPORE,LOS ANGELES,EL PASO,675,750,3785,4450,DAVAO,659605,DAVAO
659605,648146,660273,USD,4460,5200,SINGAPORE,LONG BEACH,EL PASO,675,750,3785,4450,DAVAO,659605,DAVAO
659605,648392,657381,USD,4545,5300,SINGAPORE,LOS ANGELES,HOUSTON,675,750,3870,4550,DAVAO,659605,DAVAO
659605,648146,657381,USD,4545,5300,SINGAPORE,LONG BEACH,HOUSTON,675,750,3870,4550,DAVAO,659605,DAVAO
659605,648392,657530,USD,6755,7900,SINGAPORE,LOS ANGELES,INDIANAPOLIS,675,750,6080,7150,DAVAO,659605,DAVAO
659605,648146,657530,USD,6755,7900,SINGAPORE,LONG BEACH,INDIANAPOLIS,675,750,6080,7150,DAVAO,659605,DAVAO
659605,648392,660249,USD,4205,4900,SINGAPORE,LOS ANGELES,KANSAS CITY,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648146,660249,USD,4205,4900,SINGAPORE,LONG BEACH,KANSAS CITY,675,750,3530,4150,DAVAO,659605,DAVAO
659605,648392,657099,USD,5055,5900,SINGAPORE,LOS ANGELES,LOUISVILLE,675,750,4380,5150,DAVAO,659605,DAVAO
659605,648146,657099,USD,5055,5900,SINGAPORE,LONG BEACH,LOUISVILLE,675,750,4380,5150,DAVAO,659605,DAVAO
659605,648392,657527,USD,4290,5000,SINGAPORE,LOS ANGELES,MEMPHIS,675,750,3615,4250,DAVAO,659605,DAVAO
659605,648146,657527,USD,4290,5000,SINGAPORE,LONG BEACH,MEMPHIS,675,750,3615,4250,DAVAO,659605,DAVAO
659605,648392,660203,USD,4290,5000,SINGAPORE,LOS ANGELES,NEW ORLEANS,675,750,3615,4250,DAVAO,659605,DAVAO
659605,648146,660203,USD,4290,5000,SINGAPORE,LONG BEACH,NEW ORLEANS,675,750,3615,4250,DAVAO,659605,DAVAO
659605,648392,657531,USD,4375,5100,SINGAPORE,LOS ANGELES,SALT LAKE CITY,675,750,3700,4350,DAVAO,659605,DAVAO
659605,648146,657531,USD,4375,5100,SINGAPORE,LONG BEACH,SALT LAKE CITY,675,750,3700,4350,DAVAO,659605,DAVAO
659605,656664,657531,USD,4120,4800,SINGAPORE,OAKLAND,SALT LAKE CITY,675,750,3445,4050,DAVAO,659605,DAVAO
659605,648392,660253,USD,5480,6400,SINGAPORE,LOS ANGELES,SAN ANTONIO,675,750,4805,5650,DAVAO,659605,DAVAO
659605,648146,660253,USD,5480,6400,SINGAPORE,LONG BEACH,SAN ANTONIO,675,750,4805,5650,DAVAO,659605,DAVAO
659605,648392,656775,USD,6075,7100,SINGAPORE,LOS ANGELES,ATLANTA,675,750,5400,6350,DAVAO,659605,DAVAO
659605,648146,656775,USD,6075,7100,SINGAPORE,LONG BEACH,ATLANTA,675,750,5400,6350,DAVAO,659605,DAVAO
